id, year, month, year_month, scotland, temperature, spawn, eat, left, died, done
368,2033,03,2033-03,      5, 12.454,     1,      1,     14,      1,    32
369,2033,04,2033-04,      5, 11.487,     0,      1,     12,      1,    36
370,2033,05,2033-05,      4, 12.108,     2,0,     13,      1,    38
371,2033,06,2033-06,      4, 12.744,     1,0,     13,      1,    47
372,2033,07,2033-07,      7, 14.993,     0,0,     12,      1,    44
373,2033,08,2033-08,      7, 16.043,     1,0,     11,      2,    67
374,2033,09,2033-09,      4, 15.029,     0,0,     10,      1,    62
375,2033,10,2033-10,      1, 14.068,     0,0,     10,      0,    47
376,2033,11,2033-11,      1, 14.199,     0,0,      9,      1,    58
377,2033,12,2033-12,      1, 14.357,     1,0,     10,      0,    40
378,2034,01,2034-01,      0, 13.312,     1,      1,     10,      0,    41
379,2034,02,2034-02,      0, 12.472,     1,      1,     10,      0,    31
380,2034,03,2034-03,      0, 11.734,     1,      1,     10,      0,    31
381,2034,04,2034-04,      0, 10.880,     0,      1,      8,      1,    33
382,2034,05,2034-05,      0, 11.535,     0,0,      8,      0,    33
383,2034,06,2034-06,      1, 12.303,     0,0,      8,      0,    39
384,2034,07,2034-07,      0, 15.100,     0,0,      7,      1,    42
385,2034,08,2034-08,      0, 16.000,     0,0,      7,      0,    42
386,2034,09,2034-09,      0, 14.903,     0,0,      7,      0,    47
387,2034,10,2034-10,      2, 13.600,     0,0,      7,      0,    38
