id, year, month, year_month, scotland, temperature, spawn, eat, left, died, done
243,2022,10,2022-10,    811, 13.390,  5874,0,  80078,    758,  1934
244,2022,11,2022-11,   1460, 13.895,  6493,0,  86569,      2,  2052
245,2022,12,2022-12,  10760, 13.811,  7070,0,  93526,    113,  1978
246,2023,01,2023-01,  17109, 12.617,  7512,  15391,  85647,      0,  2299
247,2023,02,2023-02,  18505, 11.848,  7030,  16703,  75967,      7,  2033
248,2023,03,2023-03,  19044, 11.330,  6244,  21703,  60508,      0,  1810
249,2023,04,2023-04,  15093, 11.257,  4992,  19151,  46349,      0,  1320
250,2023,05,2023-05,  13062, 11.838,  3725,0,  50074,      0,  1128
251,2023,06,2023-06,   9565, 12.935,  4126,0,  54200,      0,  1185
252,2023,07,2023-07,   4909, 14.811,  4431,0,  58623,      8,  1184
253,2023,08,2023-08,   2690, 15.339,  4894,0,  63515,      2,  1263
254,2023,09,2023-09,   1051, 15.044,  5223,0,  68736,      2,  1282
255,2023,10,2023-10,    459, 14.287,  5650,0,  74380,      6,  1517
256,2023,11,2023-11,    648, 14.328,  6049,0,  80422,      7,  1556
257,2023,12,2023-12,   8602, 14.247,  6631,0,  86921,    132,  1623
258,2024,01,2024-01,  21046, 13.072,  7180,  19555,  74517,     29,  2260
259,2024,02,2024-02,  17929, 12.714,  6045,  17331,  63229,      2,  1841
260,2024,03,2024-03,  17251, 12.233,  5224,   7465,  60987,      1,  1438
261,2024,04,2024-04,  15123, 11.281,  4999,   6777,  59209,      0,  1373
262,2024,05,2024-05,  16108, 11.918,  4847,0,  64056,      0,  1354
263,2024,06,2024-06,  16066, 12.546,  5340,0,  69393,      3,  1449
264,2024,07,2024-07,  10972, 14.832,  5662,0,  74976,     79,  1803
265,2024,08,2024-08,   5429, 15.858,  6127,0,  80445,    658,  2032
266,2024,09,2024-09,   2049, 14.833,  6568,0,  87012,      1,  2049
267,2024,10,2024-10,    790, 13.821,  6961,0,  92195,   1778,  2533
268,2024,11,2024-11,   3339, 13.947,  7584,0,  99779,      0,  2402
269,2024,12,2024-12,  11767, 14.091,  8080,0, 107735,    124,  2480
270,2025,01,2025-01,  24252, 13.051,  8740,  24831,  90724,    920,  2409
271,2025,02,2025-02,  17931, 12.226,  7287,  21096,  76903,     12,  2221
272,2025,03,2025-03,  20044, 11.499,  6236,  16506,  66631,      2,  1694
273,2025,04,2025-04,  17008, 10.626,  5474,  10926,  61179,      0,  1407
274,2025,05,2025-05,  17981, 11.268,  4939,0,  66111,      7,  1431
275,2025,06,2025-06,  15039, 12.067,  5300,0,  71385,     26,  1908
276,2025,07,2025-07,   9524, 14.844,  5902,0,  77250,     37,  2368
277,2025,08,2025-08,   4837, 15.728,  6120,0,  82596,    774,  2035
278,2025,09,2025-09,   1707, 14.642,  6529,0,  87895,   1230,  1983
279,2025,10,2025-10,   1185, 13.319,  7001,0,  92630,   2266,  1946
280,2025,11,2025-11,   1909, 13.927,  7546,0, 100150,     26,  1990
281,2025,12,2025-12,  13099, 13.847,  8158,0, 108164,    144,  1863
282,2026,01,2026-01,  19466, 12.647,  9026,  15567, 101622,      1,  2137
